iso3,year,gdp_per_capita,pop_density,sanitation,water
GTM,2015,10785.958,149.04578,67.24249,91.182945
GTM,2016,10872.594,151.81747,67.5844,91.41221
GTM,2017,11005.459,154.60399,67.9199,91.64009
GTM,2018,11192.372,157.20126,68.24894,91.86648
GUF,2000,,1.9397779,,
GUF,2001,,2.0353098,91.427666,92.6092
GUF,2002,,2.1340296,91.427666,92.6092
GUF,2003,,2.2352493,91.427666,92.6092
GUF,2004,,2.3385582,91.427666,92.6092
GUF,2005,,2.4447773,91.427666,92.6092
GUF,2006,,2.5477116,91.57787,92.73314
GUF,2007,,2.6460934,91.72807,92.85708
GUF,2008,,2.730419,91.87827,92.98102
GUF,2009,,2.7860765,92.02848,93.10496
GUF,2010,,2.8327255,92.17868,93.2289
GUF,2011,,2.8924646,92.32888,93.35284
GUF,2012,,2.9680474,92.47909,93.476776
GUF,2013,,3.0582056,92.62929,93.600716
GUF,2014,,3.1465282,92.77949,93.724655
GUF,2015,,3.216725,92.929695,93.848595
GUF,2016,,3.2759087,93.079895,93.972534
GUF,2017,,3.3348389,93.230095,94.09647
GUF,2018,,3.3929718,93.3803,94.22041
GUM,2000,,296.44073,88.97353,99.47356
GUM,2001,,298.77594,89.03731,99.47609
GUM,2002,,300.6037,89.10108,99.47862
GUM,2003,,302.12222,89.164856,99.481155
GUM,2004,,303.3611,89.22863,99.48369
GUM,2005,,304.39444,89.292404,99.48622
GUM,2006,,305.27408,89.35618,99.488754
GUM,2007,,306.07037,89.41995,99.491295
GUM,2008,,306.85925,89.483734,99.49383
GUM,2009,,307.75742,89.54751,99.49636
GUM,2010,,308.39444,89.61128,99.49889
GUM,2011,,308.43332,89.67506,99.50143
GUM,2012,,308.05185,89.73883,99.50396
GUM,2013,,307.36853,89.802605,99.50649
GUM,2014,,306.46667,89.86638,99.509026
GUM,2015,,305.3963,89.93015,99.511566
GUM,2016,,304.14816,89.99393,99.5141
GUM,2017,,302.77963,90.0577,99.51663
GUM,2018,,301.27594,90.12148,99.519165
GUY,2000,8025.2935,3.8853745,77.37352,89.32114
GUY,2001,8212.043,3.8835864,77.9231,89.599304
GUY,2002,8314.027,3.8793852,78.47359,89.87836
GUY,2003,8267.429,3.8765912,79.01412,90.14739
GUY,2004,8404.2,3.8731217,79.6383,90.41579
GUY,2005,8256.525,3.8654914,80.264885,90.68663
GUY,2006,8702.331,3.8556058,80.893936,90.95997
GUY,2007,9354.08,3.8449275,81.52536,91.23572
GUY,2008,9546.709,3.8334467,82.15916,91.51386
GUY,2009,9924.526,3.8206604,82.79535,91.79443
GUY,2010,10374.395,3.8062434,83.43388,92.07738
GUY,2011,10958.86,3.7905054,84.07474,92.36266
GUY,2012,11534.999,3.7911913,84.7315,92.66093
GUY,2013,11896.907,3.8101091,85.388954,92.95924
GUY,2014,12030.053,3.8315012,86.047844,93.25812
GUY,2015,12040.083,3.8546255,86.70796,93.55731
GUY,2016,12420.473,3.878857,87.36924,93.856674
GUY,2017,12801.641,3.9039013,88.03157,94.15601
GUY,2018,12980.357,4.021148,88.694695,94.45506
HKG,2000,39848.59,6385.395,97.38867,98.907005
HKG,2001,39777.855,6451.66,97.38867,98.96554
HKG,2002,40258.17,6496.583,97.38867,99.02408
HKG,2003,41570.58,6532.2915,97.38867,99.08261
HKG,2004,44836.207,6560.1562,97.267044,99.14114
HKG,2005,47938.9,6579.508,97.14541,99.199684
HKG,2006,50981.793,6601.037,97.02377,99.25822
HKG,2007,53813.08,6639.375,96.902145,99.31675
HKG,2008,54630.375,6686.3706,96.78051,99.37529
HKG,2009,53172.3,6728.061,96.658875,99.43382
HKG,2010,56355.41,6763.442,96.53724,99.492355
HKG,2011,58672.83,6802.8276,96.41561,99.550896
HKG,2012,59015.332,6858.1514,96.293976,99.60943
HKG,2013,60601.61,6918.4097,96.17234,99.66796
HKG,2014,61839.812,6970.954,96.050705,99.7265
HKG,2015,62779.75,7015.6294,95.92908,99.785034
HKG,2016,63749.41,7055.2437,95.80744,99.84357
HKG,2017,65662.836,7090.3706,95.68581,99.9021
HKG,2018,66993.97,7115.419,95.56417,99.96064
HND,2000,4579.6895,58.787926,64.5086,85.700966
HND,2001,4578.9478,60.398533,65.509926,86.20428
HND,2002,4627.023,62.015068,66.53485,86.72889
HND,2003,4714.867,63.626892,67.556076,87.203156
HND,2004,4885.343,65.23374,68.571945,87.67181
HND,2005,5056.6753,66.83673,69.58153,88.133965
HND,2006,5263.1504,68.43178,70.58561,88.59033
HND,2007,5461.9014,70.0224,71.58385,89.04057
HND,2008,5566.7065,71.61131,72.576454,89.48488
HND,2009,5313.756,73.19603,73.562965,89.92277
HND,2010,5396.0723,74.7688,74.54391,90.354744
HND,2011,5488.4336,76.33021,75.51886,90.78036
HND,2012,5600.608,77.889725,76.48834,91.2001
HND,2013,5644.134,79.44656,77.45179,91.6134
HND,2014,5705.1626,81.00033,78.40971,92.02074
HND,2015,5812.5347,82.55703,79.36149,92.42145
HND,2016,5926.49,84.12173,80.307495,92.81589
HND,2017,6099.6074,85.69259,81.24769,93.20397
HND,2018,6219.28,87.275085,82.18205,93.58565
HRV,2000,21302.25,77.30709,98.45117,98.645134
HRV,2001,22826.625,76.85988,98.45439,98.65136
HRV,2002,24137.115,76.94394,98.293335,98.762535
HRV,2003,25473.906,76.96002,98.07357,98.87296
HRV,2004,26528.887,77.020195,97.85452,98.97927
HRV,2005,27641.207,77.08981,97.63621,99.08479
HRV,2006,29035.53,77.12298,97.418625,99.189514
HRV,2007,30508.28,77.125786,97.20177,99.29344
HRV,2008,31113.865,77.10213,96.985634,99.396576
HRV,2009,29024.76,77.02889,96.77024,99.49892
HRV,2010,28702.004,76.86115,96.55557,99.600464
HRV,2011,28769.33,76.49798,96.34159,99.70121
HRV,2012,28259.346,76.1121,96.12898,99.80122
HRV,2013,28397.855,75.81135,95.9178,99.90038
HRV,2014,28456.736,75.4018,95.7082,99.900566
HRV,2015,29466.7,74.7629,95.71901,99.900764
HRV,2016,30821.164,73.91776,95.73053,99.90098
HRV,2017,32348.934,72.89489,95.74277,99.901215
HRV,2018,33729.906,71.92402,95.75454,99.90145
HTI,2000,3267.0764,301.27542,19.440233,54.391277
HTI,2001,3197.0571,306.81848,20.125208,55.637074
HTI,2002,3173.7385,312.32394,20.802649,56.868977
HTI,2003,3227.1208,317.84882,21.470621,58.083424
HTI,2004,3130.8555,323.30432,21.999578,58.970005
HTI,2005,3173.2607,328.78354,22.504942,59.804832
HTI,2006,3174.9763,334.41833,23.001837,60.62475
HTI,2007,3268.8188,340.10522,23.489511,61.428516
HTI,2008,3300.2585,345.81937,23.968267,62.217472
HTI,2009,3437.3806,351.58145,24.436712,62.988804
HTI,2010,3205.4983,355.70752,24.895325,63.74429
HTI,2011,3330.9983,359.75705,25.343588,64.48323
HTI,2012,3296.2478,365.37628,25.781315,65.20578
HTI,2013,3387.4717,370.9131,26.207726,65.91055
HTI,2014,3434.636,376.38754,26.62312,66.59889
HTI,2015,3433.0752,381.8305,27.027039,67.270226
HTI,2016,3446.7527,387.20834,27.41757,67.92007
HTI,2017,3485.4924,392.51666,27.794083,68.54712
HTI,2018,3496.8787,397.7639,28.15679,69.15226
HUN,2000,22117.92,111.66555,98.043724,93.89584
HUN,2001,23069.21,111.4036,98.04295,94.1936
HUN,2002,24229.295,111.094246,98.03961,94.51337
HUN,2003,25255.871,110.771095,98.03628,94.82986
HUN,2004,26568.12,110.517075,98.03297,95.14326
HUN,2005,27765.79,110.29699,98.029144,95.45739
HUN,2006,28903.047,110.12433,98.024826,95.77152
HUN,2007,29044.066,109.950516,98.02054,96.0815
HUN,2008,29384.008,109.759514,98.01629,96.38735
HUN,2009,27445.959,109.59216,98.01208,96.68911
HUN,2010,27801.834,109.34832,98.0084,96.98424
HUN,2011,28415.117,108.992714,98.00476,97.275856
HUN,2012,28179.656,108.66339,98.00215,97.55974
HUN,2013,28891.021,108.364494,97.99991,97.83985
HUN,2014,30264.95,108.074104,97.99768,98.1179
HUN,2015,31485.568,107.815155,97.99545,98.39388
HUN,2016,32378.967,107.50086,97.99318,98.667946
HUN,2017,33828.715,107.22779,97.990875,98.94001
HUN,2018,35798.043,107.10492,97.98852,99.21004
IDN,2000,6056.382,114.17249,41.58318,75.77555
IDN,2001,6190.5195,115.76829,43.534313,76.775055
IDN,2002,6381.9497,117.34847,45.501053,77.76483
IDN,2003,6599.092,118.91223,47.48211,78.744576
IDN,2004,6843.5464,120.43327,49.477215,79.71467
IDN,2005,7140.8545,121.989365,51.48378,80.67395
IDN,2006,7434.488,123.6168,53.501896,81.62304
IDN,2007,7802.464,125.26044,55.53003,82.561485
IDN,2008,8165.0615,126.896095,57.567875,83.48963
IDN,2009,8435.456,128.51407,59.613388,84.39133
IDN,2010,8848.225,130.1443,61.66112,85.16618
IDN,2011,9274.97,131.8165,63.691364,85.63782
IDN,2012,9708.612,133.52238,65.730255,86.074585
IDN,2013,10121.814,135.18889,67.77663,86.49724
IDN,2014,10504.387,136.78722,69.83046,86.906555
IDN,2015,10893.662,138.33109,71.89044,87.302376
IDN,2016,11319.663,139.82545,73.95593,87.68499
IDN,2017,11772.574,141.26225,76.02568,88.05413
IDN,2018,12262.231,142.6388,78.09954,88.41042
IMN,2000,,132.77017,100.0,
IMN,2001,,134.20702,100.0,
IMN,2002,,135.60352,100.0,
IMN,2003,,136.9579,100.0,
IMN,2004,,138.25789,100.0,
IMN,2005,,139.5351,100.0,
IMN,2006,,140.89473,100.0,
IMN,2007,,142.39124,100.0,
IMN,2008,,143.9386,100.0,
IMN,2009,,145.53334,100.0,98.65606
IMN,2010,,147.16492,100.0,98.65606
IMN,2011,,148.06667,100.0,98.65606
IMN,2012,,147.98947,100.0,98.65606
IMN,2013,,147.64561,100.0,98.65606
IMN,2014,,147.21404,100.0,98.79248
IMN,2015,,146.68771,100.0,98.9289
IMN,2016,,146.46317,100.0,99.06532
IMN,2017,,146.71053,100.0,99.201744
IMN,2018,,147.03859,100.0,99.338165
IND,2000,3099.503,355.82074,14.663882,79.49189
IND,2001,3188.8103,362.5394,17.22068,80.06599
IND,2002,3250.6956,369.1659,19.964582,80.76849
IND,2003,3445.926,375.62448,22.725653,81.469345
IND,2004,3656.1262,382.07834,25.50409,82.16863
IND,2005,3881.966,388.36276,28.298891,82.866005
IND,2006,4129.7783,394.485,31.110275,83.56155
IND,2007,4379.696,400.4709,33.938385,84.25534
IND,2008,4450.39,406.27438,36.782978,84.94731
IND,2009,4731.362,412.19186,39.64317,85.637146
IND,2010,5059.2827,418.23145,42.51911,86.32491
IND,2011,5249.5493,424.19925,45.41088,87.01067
IND,2012,5460.4375,430.0682,48.32059,87.69519
IND,2013,5732.2417,435.8381,51.24729,88.37814
IND,2014,6079.8438,441.3701,54.19055,89.059395
IND,2015,6488.146,446.66653,57.14964,89.73871
IND,2016,6940.626,452.02097,60.12383,90.415825
IND,2017,7326.607,457.3059,63.11256,91.09058
IND,2018,7714.34,462.35156,66.114876,91.76265
IRL,2000,53675.004,55.197983,90.00398,96.64322
IRL,2001,55630.1,56.074627,89.99342,96.66367
IRL,2002,57927.49,57.024837,89.98243,96.68394
IRL,2003,58709.156,57.961025,89.97005,96.703865
IRL,2004,61558.58,59.022587,89.95745,96.72363
IRL,2005,63689.086,60.31765,89.9448,96.74325
IRL,2006,65087.18,61.965088,89.93268,96.76281
IRL,2007,66590.195,63.775845,89.92332,96.78274
IRL,2008,62320.668,65.11819,89.913895,96.80254
IRL,2009,58547.266,65.81144,89.90436,96.82224
IRL,2010,59209.1,66.179184,89.89475,96.84183
IRL,2011,59899.918,66.477036,89.88503,96.86129
IRL,2012,59405.047,66.77508,89.875206,96.880646
IRL,2013,60388.94,67.131454,89.86531,96.89989
IRL,2014,65575.805,67.61846,89.8553,96.919014
IRL,2015,80954.664,68.260956,89.84523,96.938034
IRL,2016,80899.02,69.001396,89.83499,96.956924
IRL,2017,87882.71,69.8252,89.824066,96.975586
IRL,2018,93276.016,70.72955,89.81234,96.99395
IRN,2000,11643.122,40.936,78.21829,94.208725
IRN,2001,11739.009,41.572884,78.973145,94.412735
IRN,2002,12583.045,41.917606,79.715546,94.612114
IRN,2003,13519.45,42.384804,80.44563,94.80689
IRN,2004,13807.195,43.301273,81.16331,94.99703
IRN,2005,13935.774,44.270233,81.86851,95.182495
IRN,2006,14320.657,45.23436,82.56141,95.36336
IRN,2007,15237.424,45.98006,83.23212,95.535484
IRN,2008,15091.251,46.54188,83.88698,95.70148
IRN,2009,15055.149,47.12347,84.53138,95.86354
IRN,2010,15729.913,47.71701,85.16567,96.02183
IRN,2011,15947.766,48.310387,85.7898,96.1763
IRN,2012,15159.295,48.918694,86.40189,96.32616
IRN,2013,14734.74,49.562214,87.00301,96.471825
IRN,2014,15262.852,50.232384,87.59508,96.614105
IRN,2015,14841.905,50.921024,88.17792,96.75292
IRN,2016,15920.372,51.656227,88.751816,96.88838
IRN,2017,16167.968,52.404785,89.31666,97.02044
IRN,2018,15364.805,53.07735,89.69886,97.149025
IRQ,2000,12702.164,56.260044,70.50477,80.84652
IRQ,2001,12529.608,58.042427,71.07587,81.73641
IRQ,2002,11144.051,59.905277,71.64557,82.62604
IRQ,2003,6849.332,61.73907,72.213875,83.5154
IRQ,2004,10210.563,63.524757,72.780785,84.40449
IRQ,2005,10078.443,65.43565,74.445076,85.29329
IRQ,2006,10568.914,65.91724,76.121956,86.18151
IRQ,2007,10853.816,65.39916,77.81174,87.06975
IRQ,2008,11511.938,66.73387,79.51418,87.95767
IRQ,2009,11470.518,69.23812,81.22912,88.84505
IRQ,2010,11816.841,71.51202,82.96585,89.74768
IRQ,2011,12267.585,74.08282,84.71907,90.65623
IRQ,2012,13357.015,77.52286,86.48264,91.56041
IRQ,2013,13712.932,81.270935,88.256485,92.46028
IRQ,2014,13536.823,84.191895,90.040565,93.35602
IRQ,2015,13516.027,86.51949,91.834755,94.2476
IRQ,2016,15016.092,88.61356,93.63966,95.13617
IRQ,2017,14417.631,90.61235,95.45492,96.02131
IRQ,2018,14456.235,92.750595,96.99975,96.902405
ISL,2000,49338.473,2.789775,98.798004,100.0
ISL,2001,50556.992,2.827115,98.79718,100.0
ISL,2002,50379.46,2.8524148,98.79637,100.0
ISL,2003,51173.2,2.8723197,98.79495,100.0
ISL,2004,54592.53,2.8976693,98.79333,100.0
ISL,2005,57512.42,2.9440842,98.791725,100.0
ISL,2006,59364.29,3.0138154,98.790146,100.0
ISL,2007,62940.746,3.090965,98.788605,100.0
ISL,2008,62831.17,3.1490529,98.78708,100.0
ISL,2009,57406.47,3.1599624,98.78557,100.0
ISL,2010,56211.836,3.1554399,98.78475,100.0
ISL,2011,56813.742,3.1651194,98.784584,100.0
ISL,2012,57173.043,3.1820986,98.78441,99.99999
ISL,2013,58671.93,3.2122483,98.78399,100.0
ISL,2014,59133.27,3.24821,98.78355,100.0
ISL,2015,60725.727,3.2823763,98.78312,100.0
ISL,2016,63612.555,3.3280869,98.78267,100.0
ISL,2017,64303.38,3.4070911,98.78217,100.0
ISL,2018,65521.93,3.4995537,98.78165,100.0
ISR,2000,33275.062,282.40268,100.0,100.0
ISR,2001,32590.229,289.27805,100.0,100.0
ISR,2002,31897.584,295.18088,100.0,100.0
ISR,2003,31780.78,300.50006,100.0,100.0
ISR,2004,32675.209,305.6878,100.0,100.0
ISR,2005,33512.89,310.91553,100.0,100.0
ISR,2006,34770.027,316.26752,100.0,100.0
ISR,2007,36317.85,321.7401,100.0,100.0
ISR,2008,36827.926,327.29303,100.0,100.0
ISR,2009,36403.164,332.9989,100.0,100.0
ISR,2010,37722.41,339.03583,100.0,100.0
ISR,2011,39075.375,345.24136,99.99566,100.0
ISR,2012,39299.35,351.56104,99.988464,100.0
ISR,2013,40148.777,358.10394,99.98139,100.0
ISR,2014,40872.582,364.93405,99.97446,100.0
ISR,2015,40967.37,372.13104,99.967674,100.0
ISR,2016,41963.676,379.3903,99.96102,100.0
ISR,2017,42947.06,386.40463,99.95453,100.0
ISR,2018,43814.297,393.25632,99.9482,100.0
ITA,2000,50353.42,193.67233,99.88593,99.55706
ITA,2001,51332.29,193.78581,99.88592,99.58277
ITA,2002,51369.113,194.17429,99.885895,99.60848
ITA,2003,51126.258,195.25322,99.88587,99.63419
ITA,2004,51495.004,196.73112,99.88585,99.65991
ITA,2005,51585.645,197.89087,99.885826,99.68562
ITA,2006,52304.242,198.68466,99.8858,99.711334
ITA,2007,52747.19,199.88274,99.88578,99.737045
ITA,2008,51806.39,201.41449,99.88576,99.76276
ITA,2009,48774.39,202.57211,99.885735,99.788475
ITA,2010,49301.695,203.452,99.88571,99.814186
ITA,2011,49473.016,204.14072,99.88568,99.8399
ITA,2012,47795.957,204.69409,99.885635,99.86561
ITA,2013,46833.363,205.1078,99.885574,99.89132
ITA,2014,46825.652,205.14265,99.88552,99.91703
ITA,2015,47311.824,204.84218,99.88546,99.91703
ITA,2016,47987.84,204.51344,99.8854,99.91703
ITA,2017,48849.22,204.21658,99.88534,99.91703
ITA,2018,49133.145,203.83507,99.88528,99.91703
JAM,2000,9667.925,240.79659,80.38979,93.04477
JAM,2001,9736.0625,242.32779,80.43973,93.23146
JAM,2002,9869.713,243.82106,80.490074,93.4127
JAM,2003,10169.75,245.30276,80.5403,93.59166
JAM,2004,10244.207,246.74303,81.06759,93.544266
JAM,2005,10278.684,248.11357,81.59528,93.4959
JAM,2006,10522.236,249.39732,82.12331,93.35517
JAM,2007,10622.444,250.58246,82.6517,93.050186
JAM,2008,10490.469,251.67433,83.18041,92.74263
JAM,2009,9992.977,252.72401,83.70949,92.432335
JAM,2010,9805.901,253.79253,84.23888,92.1194
JAM,2011,9932.483,254.89317,84.76857,91.80394
JAM,2012,9829.035,255.99557,85.29814,91.4872
JAM,2013,9839.965,257.035,85.82753,91.16917
JAM,2014,9872.159,257.96454,86.35668,90.84973
JAM,2015,9931.898,258.77527,86.88559,90.52873
JAM,2016,10179.254,259.45697,87.41417,90.20615
JAM,2017,10391.038,259.99677,87.94241,89.88181
JAM,2018,10636.093,260.3973,88.47024,89.555725
JEY,2000,,,100.0,
JEY,2001,,,100.0,
JEY,2002,,,100.0,
JEY,2003,,,100.0,
JEY,2004,,,100.0,
JEY,2005,,,100.0,
JEY,2006,,,100.0,
JEY,2007,,,100.0,97.675
JEY,2008,,,100.0,97.675
JEY,2009,,,100.0,97.675
JEY,2010,,,100.0,97.675
JEY,2011,,,100.0,97.675
JEY,2012,,,100.0,97.7125
JEY,2013,,,100.0,97.75
JEY,2014,,,100.0,97.7875
JEY,2015,,,100.0,97.825
JEY,2016,,,100.0,97.8625
JEY,2017,,,100.0,97.9
JEY,2018,,,100.0,97.9375
JOR,2000,8086.922,60.667892,99.00014,98.37543
JOR,2001,8339.786,61.928734,98.88727,98.40483
JOR,2002,8638.08,63.248383,98.767944,98.43422
JOR,2003,8800.497,64.664696,98.648674,98.46358
JOR,2004,9326.668,66.24396,98.52946,98.49294
JOR,2005,9839.688,67.90546,98.41697,98.54943
JOR,2006,9977.759,72.38526,98.308205,98.612045
JOR,2007,10161.402,76.88847,98.200935,98.671165
JOR,2008,10641.59,78.720116,98.09502,98.72701
JOR,2009,10938.503,80.430695,97.99023,98.7796
JOR,2010,10953.538,82.1795,97.88648,98.82927
JOR,2011,10977.482,84.24478,97.78363,98.87614
JOR,2012,11086.03,85.44646,97.68156,98.920425
JOR,2013,10799.354,90.00397,97.58009,98.962204
JOR,2014,10148.998,99.01249,97.47919,99.001755
JOR,2015,9581.689,107.49296,97.37166,99.02912
JOR,2016,9321.904,112.69195,97.26444,99.0561
JOR,2017,9339.811,115.258095,97.15748,99.08263
JOR,2018,9311.531,117.82677,97.05075,99.11244
JPN,2000,39005.914,348.49875,99.997765,98.519615
JPN,2001,39062.28,349.1362,99.9955,98.519615
JPN,2002,38987.91,349.75198,99.993225,98.519615
JPN,2003,39501.81,350.26407,99.99096,98.519615
JPN,2004,40351.777,350.66055,99.98869,98.519615
JPN,2005,41075.824,350.9282,99.98642,98.554535
JPN,2006,41613.15,351.15842,99.98415,98.58946
JPN,2007,42182.176,351.40652,99.98188,98.62438
JPN,2008,41645.57,351.59393,99.979614,98.65931
JPN,2009,39279.5,351.69403,99.97735,98.69424
JPN,2010,40881.797,351.6743,99.975075,98.72916
JPN,2011,40967.344,351.43054,99.97281,98.764084
JPN,2012,41596.92,350.96924,99.970535,98.799
JPN,2013,42492.242,350.4078,99.96827,98.83393
JPN,2014,42674.7,349.75748,99.966,98.86885
JPN,2015,43386.71,349.17932,99.96373,98.90378
JPN,2016,43736.13,348.86133,99.961464,98.9387
JPN,2017,44505.277,348.59998,99.95919,98.973625
JPN,2018,44848.49,348.185,99.956924,99.008545
KAZ,2000,12935.864,5.7417893,96.8457,90.03074
KAZ,2001,14612.029,5.7693634,96.84534,90.454315
KAZ,2002,15960.874,5.799415,96.897835,90.82035
KAZ,2003,17344.752,5.83301,96.95022,91.185295
KAZ,2004,18886.582,5.8710837,97.00248,91.54914
KAZ,2005,20565.53,5.9147754,97.06485,91.91189
KAZ,2006,22574.344,5.965003,97.12711,92.273544
KAZ,2007,24351.346,6.021859,97.18927,92.634094
KAZ,2008,24895.664,6.084575,97.25132,92.993546
KAZ,2009,24901.354,6.1561847,97.31326,93.35189
KAZ,2010,26374.84,6.236548,97.37511,93.70903
KAZ,2011,27946.16,6.321442,97.43684,94.06517
KAZ,2012,28881.242,6.4103847,97.49846,94.420204
KAZ,2013,30177.488,6.503131,97.559975,94.774124
KAZ,2014,30986.438,6.5993576,97.6214,95.12687
KAZ,2015,30893.76,6.6985874,97.68269,95.47858
KAZ,2016,30758.322,6.8020897,97.7439,95.74658
KAZ,2017,31524.441,6.9088907,97.80499,95.99702
KAZ,2018,32330.227,7.0129,97.85534,96.30608
KEN,2000,3756.6362,53.840694,23.64738,45.360023
KEN,2001,3778.2585,55.55605,24.31646,46.23005
KEN,2002,3681.2568,57.33178,25.034609,47.097984
KEN,2003,3674.086,59.128216,25.753517,47.963722
KEN,2004,3743.5679,60.99282,26.473114,48.82715
KEN,2005,3844.7356,62.895744,27.193228,49.687233
KEN,2006,3970.7334,64.841705,27.913895,50.54483
KEN,2007,4116.451,66.831276,28.635044,51.399826
KEN,2008,4002.8835,68.887,29.3566,52.252117
KEN,2009,4012.1943,70.99991,30.078413,53.100727
KEN,2010,4211.5244,73.090225,30.800495,53.94644
KEN,2011,4307.106,75.128204,31.522917,54.79128
KEN,2012,4387.938,77.11337,32.245525,55.63461
KEN,2013,4443.371,79.04346,32.968246,56.477062
KEN,2014,4558.552,80.914085,33.6909,57.3176
KEN,2015,4679.622,82.73628,34.41337,58.156425
KEN,2016,4770.3105,84.5832,35.135536,58.993332
KEN,2017,4846.8623,86.442276,35.85725,59.828102
KEN,2018,5017.668,88.215744,36.57839,60.660904
KGZ,2000,3638.4631,26.199947,92.8282,80.942505
KGZ,2001,3795.8906,26.444004,92.82824,80.94208
KGZ,2002,3760.5325,26.674932,93.00557,81.58481
KGZ,2003,3982.9272,26.900011,93.18293,82.227356
KGZ,2004,4211.5225,27.127466,93.360275,82.870125
KGZ,2005,4156.9585,27.353165,93.65602,83.476944
KGZ,2006,4240.1704,27.541454,93.95209,84.08328
KGZ,2007,4558.713,27.70269,94.24852,84.68874
KGZ,2008,4894.943,27.854692,94.54529,85.29352
KGZ,2009,4969.9614,28.143969,94.84237,85.89779
KGZ,2010,4876.4795,28.632757,95.13914,86.50508
KGZ,2011,5092.8516,29.168598,95.43549,87.115135
KGZ,2012,4993.3945,29.700317,95.731346,87.72767
KGZ,2013,5418.5405,30.225725,96.02669,88.34194
KGZ,2014,5513.7544,30.75246,96.32142,88.957664
KGZ,2015,5600.2144,31.292368,96.61547,89.57443
KGZ,2016,5715.0103,31.84807,96.908745,90.191925
KGZ,2017,5861.222,32.430386,97.20121,90.80958
KGZ,2018,5951.8286,33.0643,97.49275,91.427086
KHM,2000,1922.0317,70.600174,10.447278,52.308235
KHM,2001,2032.0809,71.71134,10.795828,53.981167
KHM,2002,2126.3416,72.82602,13.521313,55.510612
KHM,2003,2309.8394,73.93484,16.495766,56.917473
KHM,2004,2491.3093,75.0325,19.488604,58.30611
KHM,2005,2781.8904,76.13416,22.499708,59.67656
KHM,2006,3041.1047,77.26621,25.528465,61.02855
KHM,2007,3308.1575,78.41476,28.575285,62.36242
KHM,2008,3501.9258,79.61409,31.656992,63.68842
KHM,2009,3587.609,80.879326,34.84313,65.04926
KHM,2010,3711.5376,82.147804,38.03993,66.38911
KHM,2011,3921.979,83.40464,41.24691,67.708
KHM,2012,4159.1636,84.66514,44.463593,69.00598
KHM,2013,4419.399,85.94046,47.689106,70.28287
KHM,2014,4702.7305,87.223946,50.92371,71.53921
KHM,2015,4968.5728,88.50699,54.16652,72.774796
KHM,2016,5283.7295,89.807396,57.417023,73.989716
KHM,2017,5632.0312,91.05695,60.674416,75.18382
KHM,2018,6050.591,92.19648,63.939846,76.3584
KIR,2000,2481.4153,109.422226,29.433252,56.16539
KIR,2001,2357.5818,111.54321,30.493986,57.32463
KIR,2002,2341.6956,113.92716,31.411411,58.33211
KIR,2003,2258.034,116.282715,32.328964,59.339912
KIR,2004,2199.6707,118.63704,33.246365,60.34773
KIR,2005,2183.7812,121.04321,34.163338,61.35525
KIR,2006,2264.1616,123.491356,35.20221,62.50457
KIR,2007,2286.4465,126.025925,36.330692,63.76441
KIR,2008,2172.3577,128.68518,37.11736,64.99399
KIR,2009,2137.9658,131.45555,37.87656,66.14693
KIR,2010,2119.6401,134.21852,38.608177,67.17284
KIR,2011,2150.383,136.61728,39.31183,68.18757
KIR,2012,2242.0137,138.63333,39.98713,69.19089
